8.2306 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x0876FEE0>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1748 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'red', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=True, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'0', units=u'norm', win=Window(...), wrapWidth=1)
12.1906 	EXP 	text_ask_for_flip: autoDraw = False
12.1906 	EXP 	select_eeg_system: autoDraw = True
13.0919 	DATA 	Keypress: 1
13.1085 	EXP 	select_eeg_system: autoDraw = False
13.1085 	EXP 	instr_text: flipHoriz = True
13.1085 	EXP 	instr_text: autoDraw = True
14.2185 	DATA 	Keypress: space
14.3110 	EXP 	Created unnamed PatchStim = PatchStim(autoDraw=False, autoLog=True, color=array([-0.25, -0.25, -0.25]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed PatchStim', opacity=1.0, ori=0.0, phase=array([ 0.,  0.]), pos=array([ 0.,  0.]), rgbPedestal=array([ 0.,  0.,  0.]), sf=array([ 1.,  1.]), size=array([ 0.12,  0.12]), tex=None, texRes=128, units=u'norm', win=Window(...))
14.3434 	EXP 	instr_text: autoDraw = False
15.4127 	EXP 	text_4: text = '1'
15.4127 	EXP 	text_4: text = u'1'
16.4267 	EXP 	text_4: text = '2'
16.4267 	EXP 	text_4: text = u'2'
17.3946 	EXP 	text_4: text = '3'
17.3946 	EXP 	text_4: text = u'3'
18.4279 	EXP 	text_4: text = '4'
18.4279 	EXP 	text_4: text = u'4'
19.5451 	EXP 	text_4: text = '5'
19.5451 	EXP 	text_4: text = u'5'
20.3937 	EXP 	text_4: text = '4'
20.3937 	EXP 	text_4: text = u'4'
21.4111 	EXP 	text_4: text = '3'
21.4111 	EXP 	text_4: text = u'3'
22.4116 	EXP 	text_4: text = '2'
22.4116 	EXP 	text_4: text = u'2'
23.4110 	EXP 	text_4: text = '1'
23.4110 	EXP 	text_4: text = u'1'
24.3137 	EXP 	Sound  started
24.3933 	EXP 	text_4: text = '0'
24.3933 	EXP 	text_4: text = u'0'
25.4101 	EXP 	text_4: text = '9'
25.4101 	EXP 	text_4: text = u'9'
25.5155 	EXP 	Sound  started
26.3929 	EXP 	text_4: text = '8'
26.3929 	EXP 	text_4: text = u'8'
26.7176 	EXP 	Sound  started
27.4097 	EXP 	text_4: text = '9'
27.4097 	EXP 	text_4: text = u'9'
27.9196 	EXP 	Sound  started
28.3931 	EXP 	text_4: text = '0'
28.3931 	EXP 	text_4: text = u'0'
29.1217 	EXP 	Sound  started
29.4097 	EXP 	text_4: text = '1'
29.4097 	EXP 	text_4: text = u'1'
30.3235 	EXP 	Sound  started
30.4094 	EXP 	text_4: text = '2'
30.4094 	EXP 	text_4: text = u'2'
31.4098 	EXP 	text_4: text = '3'
31.4098 	EXP 	text_4: text = u'3'
31.5259 	EXP 	Sound  started
32.4780 	EXP 	text_4: text = '4'
32.4780 	EXP 	text_4: text = u'4'
32.7318 	EXP 	Sound  started
33.4617 	EXP 	text_4: text = '3'
33.4617 	EXP 	text_4: text = u'3'
33.9484 	EXP 	Sound  started
34.4631 	EXP 	text_4: text = '2'
34.4631 	EXP 	text_4: text = u'2'
35.4970 	EXP 	text_4: text = '1'
35.4970 	EXP 	text_4: text = u'1'
36.4609 	EXP 	text_4: text = '0'
36.4609 	EXP 	text_4: text = u'0'
37.4800 	EXP 	text_4: text = '9'
37.4800 	EXP 	text_4: text = u'9'
38.5208 	EXP 	text_4: text = '8'
38.5208 	EXP 	text_4: text = u'8'
39.4684 	EXP 	text_4: text = '7'
39.4684 	EXP 	text_4: text = u'7'
40.4865 	EXP 	text_4: text = '8'
40.4865 	EXP 	text_4: text = u'8'
41.4695 	EXP 	text_4: text = '9'
41.4695 	EXP 	text_4: text = u'9'
42.5034 	EXP 	text_4: text = '0'
42.5034 	EXP 	text_4: text = u'0'
43.4862 	EXP 	text_4: text = '1'
43.4862 	EXP 	text_4: text = u'1'
44.3139 	EXP 	Sound  started
44.4698 	EXP 	text_4: text = '2'
44.4698 	EXP 	text_4: text = u'2'
45.4390 	EXP 	text_4: text = '3'
45.4390 	EXP 	text_4: text = u'3'
45.5182 	EXP 	Sound  started
46.4586 	EXP 	text_4: text = '4'
46.4586 	EXP 	text_4: text = u'4'
46.7257 	EXP 	Sound  started
47.4226 	EXP 	text_4: text = '5'
47.4226 	EXP 	text_4: text = u'5'
47.9278 	EXP 	Sound  started
48.4562 	EXP 	text_4: text = '4'
48.4562 	EXP 	text_4: text = u'4'
49.1406 	EXP 	Sound  started
49.3866 	EXP 	text_4: text = '3'
49.3866 	EXP 	text_4: text = u'3'
50.3436 	EXP 	Sound  started
50.4049 	EXP 	text_4: text = '2'
50.4049 	EXP 	text_4: text = u'2'
51.2304 	DATA 	Keypress: escape
